PM 1.0, PM 2.5, PM4.0, PM10.0, Temperature, Humiditiy, VOC, NOx, CO2
3.8000,4.5000,4.9000,5.1000,46.5400,26.3150,98.0000,1.0000,1372.0000,7/17/2025 16:1:23 ,DONE 
4.1000,4.8000,5.2000,5.4000,46.5300,26.3150,99.0000,1.0000,1374.0000,7/17/2025 16:1:27 ,DONE 
4.3000,5.0000,5.5000,5.7000,46.5000,26.3200,99.0000,1.0000,1373.0000,7/17/2025 16:1:30 ,DONE 
4.4000,5.1000,5.6000,5.8000,46.4800,26.3250,99.0000,1.0000,1372.0000,7/17/2025 16:1:34 ,DONE 
4.4000,5.1000,5.6000,5.8000,46.4600,26.3300,99.0000,1.0000,1372.0000,7/17/2025 16:1:37 ,DONE 
4.3000,5.0000,5.5000,5.7000,46.4500,26.3300,98.0000,1.0000,1372.0000,7/17/2025 16:1:41 ,DONE 
4.3000,5.0000,5.5000,5.7000,46.4300,26.3350,98.0000,1.0000,1370.0000,7/17/2025 16:1:44 ,DONE 
4.3000,5.0000,5.5000,5.7000,46.4200,26.3350,98.0000,1.0000,1369.0000,7/17/2025 16:1:48 ,DONE 
4.3000,5.0000,5.5000,5.7000,46.4100,26.3350,98.0000,1.0000,1370.0000,7/17/2025 16:1:51 ,DONE 
4.3000,5.0000,5.5000,5.7000,46.4100,26.3400,98.0000,1.0000,1369.0000,7/17/2025 16:1:55 ,DONE 
4.2000,4.9000,5.3000,5.5000,46.4000,26.3400,98.0000,1.0000,1368.0000,7/17/2025 16:1:58 ,DONE 
4.1000,4.8000,5.2000,5.4000,46.3900,26.3400,98.0000,1.0000,1368.0000,7/17/2025 16:2:6 ,DONE 
4.1000,4.8000,5.2000,5.4000,46.3900,26.3350,98.0000,1.0000,1368.0000,7/17/2025 16:2:9 ,DONE 
3.8000,4.5000,4.9000,5.1000,46.3800,26.3300,98.0000,1.0000,1369.0000,7/17/2025 16:2:13 ,DONE 
3.7000,4.4000,4.8000,4.9000,46.3800,26.3350,99.0000,1.0000,1369.0000,7/17/2025 16:2:16 ,DONE 
3.6000,4.2000,4.6000,4.8000,46.3700,26.3350,99.0000,1.0000,1370.0000,7/17/2025 16:2:20 ,DONE 
3.7000,4.4000,4.8000,4.9000,46.3700,26.3350,99.0000,1.0000,1370.0000,7/17/2025 16:2:23 ,DONE 
3.7000,4.4000,4.8000,4.9000,46.3600,26.3350,99.0000,1.0000,1371.0000,7/17/2025 16:2:27 ,DONE 
3.6000,4.2000,4.6000,4.8000,46.3600,26.3350,99.0000,1.0000,1372.0000,7/17/2025 16:2:30 ,DONE 
3.4000,4.0000,4.3000,4.5000,46.3600,26.3350,99.0000,1.0000,1373.0000,7/17/2025 16:2:34 ,DONE 
3.4000,4.0000,4.3000,4.5000,46.3600,26.3350,99.0000,1.0000,1372.0000,7/17/2025 16:2:38 ,DONE 
3.4000,4.0000,4.3000,4.5000,46.3500,26.3350,99.0000,1.0000,1371.0000,7/17/2025 16:2:41 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.3500,26.3400,99.0000,1.0000,1371.0000,7/17/2025 16:2:45 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.3400,26.3400,99.0000,1.0000,1371.0000,7/17/2025 16:2:48 ,DONE 
